Region,2020
Beijing,53.3 
Tianjin,50.4 
Hebei,138.4 
Shanxi,112.9 
InnerMongolia,139.1 
Liaoning,190.0 
Jilin,91.8 
Heilongjiang,152.2 
Shanghai,0.0 
Jiangsu,0.2 
Zhejiang,0.0 
Anhui,9.7 
Fujian,0.0 
Jiangxi,0.0 
Shandong,173.9 
Henan,60.8 
Hubei,2.9 
Hunan,0.0 
Guangdong,0.0 
Guangxi,0.0 
Hainan,0.0 
Chongqing,0.0 
Sichuan,0.1 
Guizhou,0.1 
Yunnan,0.2 
Tibet,0.7 
Shaanxi,50.3 
Gansu,55.3 
Qinghai,18.0 
Ningxia,24.9 
Xinjiang,76.6 
