Region,2020
Beijing,19.4 
Tianjin,18.4 
Hebei,50.5 
Shanxi,41.2 
InnerMongolia,50.7 
Liaoning,69.3 
Jilin,33.5 
Heilongjiang,55.5 
Shanghai,0.0 
Jiangsu,0.1 
Zhejiang,0.0 
Anhui,3.6 
Fujian,0.0 
Jiangxi,0.0 
Shandong,63.4 
Henan,22.2 
Hubei,1.0 
Hunan,0.0 
Guangdong,0.0 
Guangxi,0.0 
Hainan,0.0 
Chongqing,0.0 
Sichuan,0.0 
Guizhou,0.1 
Yunnan,0.1 
Tibet,0.3 
Shaanxi,18.4 
Gansu,20.2 
Qinghai,6.6 
Ningxia,9.1 
Xinjiang,27.9 
